dataset,categoria,split,etiqueta,tipo_defecto,archivo,mascara,origen
visa,pcb3,train,normal,,train/good/0153.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0153.JPG
visa,pcb3,train,normal,,train/good/0548.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0548.JPG
visa,pcb3,train,normal,,train/good/0493.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0493.JPG
visa,pcb3,train,normal,,train/good/0946.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0946.JPG
visa,pcb3,train,normal,,train/good/0382.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0382.JPG
visa,pcb3,train,normal,,train/good/0430.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0430.JPG
visa,pcb3,train,normal,,train/good/0608.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0608.JPG
visa,pcb3,train,normal,,train/good/0464.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0464.JPG
visa,pcb3,train,normal,,train/good/0344.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0344.JPG
visa,pcb3,train,normal,,train/good/0841.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0841.JPG
visa,pcb3,train,normal,,train/good/0766.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0766.JPG
visa,pcb3,train,normal,,train/good/0462.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0462.JPG
visa,pcb3,train,normal,,train/good/0506.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0506.JPG
visa,pcb3,train,normal,,train/good/0161.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0161.JPG
visa,pcb3,train,normal,,train/good/0543.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0543.JPG
visa,pcb3,train,normal,,train/good/0016.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0016.JPG
visa,pcb3,train,normal,,train/good/0651.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0651.JPG
visa,pcb3,train,normal,,train/good/0565.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0565.JPG
visa,pcb3,train,normal,,train/good/0777.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0777.JPG
visa,pcb3,train,normal,,train/good/0949.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0949.JPG
visa,pcb3,train,normal,,train/good/0775.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0775.JPG
visa,pcb3,train,normal,,train/good/0457.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0457.JPG
visa,pcb3,train,normal,,train/good/0568.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0568.JPG
visa,pcb3,train,normal,,train/good/0815.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0815.JPG
visa,pcb3,train,normal,,train/good/0308.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0308.JPG
visa,pcb3,train,normal,,train/good/0851.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0851.JPG
visa,pcb3,train,normal,,train/good/0427.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0427.JPG
visa,pcb3,train,normal,,train/good/0263.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0263.JPG
visa,pcb3,train,normal,,train/good/0363.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0363.JPG
visa,pcb3,train,normal,,train/good/0054.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0054.JPG
visa,pcb3,train,normal,,train/good/0156.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0156.JPG
visa,pcb3,train,normal,,train/good/0951.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0951.JPG
visa,pcb3,train,normal,,train/good/0729.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0729.JPG
visa,pcb3,train,normal,,train/good/0420.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0420.JPG
visa,pcb3,train,normal,,train/good/0525.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0525.JPG
visa,pcb3,train,normal,,train/good/0687.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0687.JPG
visa,pcb3,train,normal,,train/good/0842.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0842.JPG
visa,pcb3,train,normal,,train/good/0397.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0397.JPG
visa,pcb3,train,normal,,train/good/0183.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0183.JPG
visa,pcb3,train,normal,,train/good/0898.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0898.JPG
visa,pcb3,train,normal,,train/good/0621.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0621.JPG
visa,pcb3,train,normal,,train/good/0981.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0981.JPG
visa,pcb3,train,normal,,train/good/0513.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0513.JPG
visa,pcb3,train,normal,,train/good/0534.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0534.JPG
visa,pcb3,train,normal,,train/good/0157.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0157.JPG
visa,pcb3,train,normal,,train/good/0776.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0776.JPG
visa,pcb3,train,normal,,train/good/0505.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0505.JPG
visa,pcb3,train,normal,,train/good/0367.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0367.JPG
visa,pcb3,train,normal,,train/good/0980.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0980.JPG
visa,pcb3,train,normal,,train/good/0575.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0575.JPG
visa,pcb3,train,normal,,train/good/0939.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0939.JPG
visa,pcb3,train,normal,,train/good/0076.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0076.JPG
visa,pcb3,train,normal,,train/good/0717.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0717.JPG
visa,pcb3,train,normal,,train/good/0649.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0649.JPG
visa,pcb3,train,normal,,train/good/0871.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0871.JPG
visa,pcb3,train,normal,,train/good/0677.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0677.JPG
visa,pcb3,train,normal,,train/good/0249.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0249.JPG
visa,pcb3,train,normal,,train/good/0020.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0020.JPG
visa,pcb3,train,normal,,train/good/0739.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0739.JPG
visa,pcb3,train,normal,,train/good/0250.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0250.JPG
visa,pcb3,train,normal,,train/good/0094.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0094.JPG
visa,pcb3,train,normal,,train/good/0103.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0103.JPG
visa,pcb3,train,normal,,train/good/0342.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0342.JPG
visa,pcb3,train,normal,,train/good/0251.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0251.JPG
visa,pcb3,train,normal,,train/good/0916.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0916.JPG
visa,pcb3,train,normal,,train/good/0948.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0948.JPG
visa,pcb3,train,normal,,train/good/0191.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0191.JPG
visa,pcb3,train,normal,,train/good/0778.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0778.JPG
visa,pcb3,train,normal,,train/good/0042.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0042.JPG
visa,pcb3,train,normal,,train/good/0556.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0556.JPG
visa,pcb3,train,normal,,train/good/0684.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0684.JPG
visa,pcb3,train,normal,,train/good/0863.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0863.JPG
visa,pcb3,train,normal,,train/good/0669.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0669.JPG
visa,pcb3,train,normal,,train/good/0092.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0092.JPG
visa,pcb3,train,normal,,train/good/0458.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0458.JPG
visa,pcb3,train,normal,,train/good/0091.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0091.JPG
visa,pcb3,train,normal,,train/good/0792.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0792.JPG
visa,pcb3,train,normal,,train/good/0616.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0616.JPG
visa,pcb3,train,normal,,train/good/0369.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0369.JPG
visa,pcb3,train,normal,,train/good/0252.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0252.JPG
visa,pcb3,train,normal,,train/good/0203.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0203.JPG
visa,pcb3,train,normal,,train/good/0314.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0314.JPG
visa,pcb3,train,normal,,train/good/0617.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0617.JPG
visa,pcb3,train,normal,,train/good/0963.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0963.JPG
visa,pcb3,train,normal,,train/good/0187.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0187.JPG
visa,pcb3,train,normal,,train/good/0265.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0265.JPG
visa,pcb3,train,normal,,train/good/0364.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0364.JPG
visa,pcb3,train,normal,,train/good/0876.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0876.JPG
visa,pcb3,train,normal,,train/good/0586.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0586.JPG
visa,pcb3,train,normal,,train/good/0220.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0220.JPG
visa,pcb3,train,normal,,train/good/0256.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0256.JPG
visa,pcb3,train,normal,,train/good/0114.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0114.JPG
visa,pcb3,train,normal,,train/good/0466.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0466.JPG
visa,pcb3,train,normal,,train/good/0324.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0324.JPG
visa,pcb3,train,normal,,train/good/0065.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0065.JPG
visa,pcb3,train,normal,,train/good/1000.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/1000.JPG
visa,pcb3,train,normal,,train/good/0408.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0408.JPG
visa,pcb3,train,normal,,train/good/0320.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0320.JPG
visa,pcb3,train,normal,,train/good/0400.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0400.JPG
visa,pcb3,train,normal,,train/good/0995.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0995.JPG
visa,pcb3,train,normal,,train/good/0327.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0327.JPG
visa,pcb3,train,normal,,train/good/0800.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0800.JPG
visa,pcb3,train,normal,,train/good/0010.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0010.JPG
visa,pcb3,train,normal,,train/good/0027.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0027.JPG
visa,pcb3,train,normal,,train/good/0599.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0599.JPG
visa,pcb3,train,normal,,train/good/0968.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0968.JPG
visa,pcb3,train,normal,,train/good/0212.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0212.JPG
visa,pcb3,train,normal,,train/good/0934.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0934.JPG
visa,pcb3,train,normal,,train/good/0322.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0322.JPG
visa,pcb3,train,normal,,train/good/0488.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0488.JPG
visa,pcb3,train,normal,,train/good/0759.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0759.JPG
visa,pcb3,train,normal,,train/good/0619.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0619.JPG
visa,pcb3,train,normal,,train/good/0774.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0774.JPG
visa,pcb3,train,normal,,train/good/0555.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0555.JPG
visa,pcb3,train,normal,,train/good/0982.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0982.JPG
visa,pcb3,train,normal,,train/good/0445.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0445.JPG
visa,pcb3,train,normal,,train/good/0105.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0105.JPG
visa,pcb3,train,normal,,train/good/0713.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0713.JPG
visa,pcb3,train,normal,,train/good/0247.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0247.JPG
visa,pcb3,train,normal,,train/good/0783.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0783.JPG
visa,pcb3,train,normal,,train/good/0735.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0735.JPG
visa,pcb3,train,normal,,train/good/0118.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0118.JPG
visa,pcb3,train,normal,,train/good/0165.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0165.JPG
visa,pcb3,train,normal,,train/good/0763.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0763.JPG
visa,pcb3,train,normal,,train/good/0245.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0245.JPG
visa,pcb3,train,normal,,train/good/0762.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0762.JPG
visa,pcb3,train,normal,,train/good/0631.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0631.JPG
visa,pcb3,train,normal,,train/good/0610.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0610.JPG
visa,pcb3,train,normal,,train/good/0825.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0825.JPG
visa,pcb3,train,normal,,train/good/0804.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0804.JPG
visa,pcb3,train,normal,,train/good/0795.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0795.JPG
visa,pcb3,train,anomaly,,train/anomaly/053.JPG,train/masks/053.png,data/datasets/visa/pcb3/Data/Images/Anomaly/053.JPG
visa,pcb3,train,anomaly,,train/anomaly/037.JPG,train/masks/037.png,data/datasets/visa/pcb3/Data/Images/Anomaly/037.JPG
visa,pcb3,train,anomaly,,train/anomaly/065.JPG,train/masks/065.png,data/datasets/visa/pcb3/Data/Images/Anomaly/065.JPG
visa,pcb3,train,anomaly,,train/anomaly/051.JPG,train/masks/051.png,data/datasets/visa/pcb3/Data/Images/Anomaly/051.JPG
visa,pcb3,train,anomaly,,train/anomaly/004.JPG,train/masks/004.png,data/datasets/visa/pcb3/Data/Images/Anomaly/004.JPG
visa,pcb3,train,anomaly,,train/anomaly/020.JPG,train/masks/020.png,data/datasets/visa/pcb3/Data/Images/Anomaly/020.JPG
visa,pcb3,train,anomaly,,train/anomaly/038.JPG,train/masks/038.png,data/datasets/visa/pcb3/Data/Images/Anomaly/038.JPG
visa,pcb3,train,anomaly,,train/anomaly/009.JPG,train/masks/009.png,data/datasets/visa/pcb3/Data/Images/Anomaly/009.JPG
visa,pcb3,train,anomaly,,train/anomaly/010.JPG,train/masks/010.png,data/datasets/visa/pcb3/Data/Images/Anomaly/010.JPG
visa,pcb3,train,anomaly,,train/anomaly/081.JPG,train/masks/081.png,data/datasets/visa/pcb3/Data/Images/Anomaly/081.JPG
visa,pcb3,train,anomaly,,train/anomaly/044.JPG,train/masks/044.png,data/datasets/visa/pcb3/Data/Images/Anomaly/044.JPG
visa,pcb3,train,anomaly,,train/anomaly/036.JPG,train/masks/036.png,data/datasets/visa/pcb3/Data/Images/Anomaly/036.JPG
visa,pcb3,train,anomaly,,train/anomaly/084.JPG,train/masks/084.png,data/datasets/visa/pcb3/Data/Images/Anomaly/084.JPG
visa,pcb3,train,anomaly,,train/anomaly/050.JPG,train/masks/050.png,data/datasets/visa/pcb3/Data/Images/Anomaly/050.JPG
visa,pcb3,train,anomaly,,train/anomaly/096.JPG,train/masks/096.png,data/datasets/visa/pcb3/Data/Images/Anomaly/096.JPG
visa,pcb3,train,anomaly,,train/anomaly/090.JPG,train/masks/090.png,data/datasets/visa/pcb3/Data/Images/Anomaly/090.JPG
visa,pcb3,train,anomaly,,train/anomaly/066.JPG,train/masks/066.png,data/datasets/visa/pcb3/Data/Images/Anomaly/066.JPG
visa,pcb3,train,anomaly,,train/anomaly/016.JPG,train/masks/016.png,data/datasets/visa/pcb3/Data/Images/Anomaly/016.JPG
visa,pcb3,train,anomaly,,train/anomaly/080.JPG,train/masks/080.png,data/datasets/visa/pcb3/Data/Images/Anomaly/080.JPG
visa,pcb3,train,anomaly,,train/anomaly/033.JPG,train/masks/033.png,data/datasets/visa/pcb3/Data/Images/Anomaly/033.JPG
visa,pcb3,train,anomaly,,train/anomaly/024.JPG,train/masks/024.png,data/datasets/visa/pcb3/Data/Images/Anomaly/024.JPG
visa,pcb3,train,anomaly,,train/anomaly/052.JPG,train/masks/052.png,data/datasets/visa/pcb3/Data/Images/Anomaly/052.JPG
visa,pcb3,train,anomaly,,train/anomaly/091.JPG,train/masks/091.png,data/datasets/visa/pcb3/Data/Images/Anomaly/091.JPG
visa,pcb3,train,anomaly,,train/anomaly/099.JPG,train/masks/099.png,data/datasets/visa/pcb3/Data/Images/Anomaly/099.JPG
visa,pcb3,train,anomaly,,train/anomaly/064.JPG,train/masks/064.png,data/datasets/visa/pcb3/Data/Images/Anomaly/064.JPG
visa,pcb3,train,anomaly,,train/anomaly/005.JPG,train/masks/005.png,data/datasets/visa/pcb3/Data/Images/Anomaly/005.JPG
visa,pcb3,train,anomaly,,train/anomaly/058.JPG,train/masks/058.png,data/datasets/visa/pcb3/Data/Images/Anomaly/058.JPG
visa,pcb3,train,anomaly,,train/anomaly/076.JPG,train/masks/076.png,data/datasets/visa/pcb3/Data/Images/Anomaly/076.JPG
visa,pcb3,train,anomaly,,train/anomaly/039.JPG,train/masks/039.png,data/datasets/visa/pcb3/Data/Images/Anomaly/039.JPG
visa,pcb3,train,anomaly,,train/anomaly/079.JPG,train/masks/079.png,data/datasets/visa/pcb3/Data/Images/Anomaly/079.JPG
visa,pcb3,train,anomaly,,train/anomaly/023.JPG,train/masks/023.png,data/datasets/visa/pcb3/Data/Images/Anomaly/023.JPG
visa,pcb3,train,anomaly,,train/anomaly/094.JPG,train/masks/094.png,data/datasets/visa/pcb3/Data/Images/Anomaly/094.JPG
visa,pcb3,train,anomaly,,train/anomaly/030.JPG,train/masks/030.png,data/datasets/visa/pcb3/Data/Images/Anomaly/030.JPG
visa,pcb3,train,anomaly,,train/anomaly/073.JPG,train/masks/073.png,data/datasets/visa/pcb3/Data/Images/Anomaly/073.JPG
visa,pcb3,train,anomaly,,train/anomaly/025.JPG,train/masks/025.png,data/datasets/visa/pcb3/Data/Images/Anomaly/025.JPG
visa,pcb3,train,anomaly,,train/anomaly/047.JPG,train/masks/047.png,data/datasets/visa/pcb3/Data/Images/Anomaly/047.JPG
visa,pcb3,train,anomaly,,train/anomaly/031.JPG,train/masks/031.png,data/datasets/visa/pcb3/Data/Images/Anomaly/031.JPG
visa,pcb3,train,anomaly,,train/anomaly/045.JPG,train/masks/045.png,data/datasets/visa/pcb3/Data/Images/Anomaly/045.JPG
visa,pcb3,train,anomaly,,train/anomaly/019.JPG,train/masks/019.png,data/datasets/visa/pcb3/Data/Images/Anomaly/019.JPG
visa,pcb3,train,anomaly,,train/anomaly/087.JPG,train/masks/087.png,data/datasets/visa/pcb3/Data/Images/Anomaly/087.JPG
visa,pcb3,train,anomaly,,train/anomaly/042.JPG,train/masks/042.png,data/datasets/visa/pcb3/Data/Images/Anomaly/042.JPG
visa,pcb3,train,anomaly,,train/anomaly/068.JPG,train/masks/068.png,data/datasets/visa/pcb3/Data/Images/Anomaly/068.JPG
visa,pcb3,train,anomaly,,train/anomaly/095.JPG,train/masks/095.png,data/datasets/visa/pcb3/Data/Images/Anomaly/095.JPG
visa,pcb3,train,anomaly,,train/anomaly/021.JPG,train/masks/021.png,data/datasets/visa/pcb3/Data/Images/Anomaly/021.JPG
visa,pcb3,train,anomaly,,train/anomaly/007.JPG,train/masks/007.png,data/datasets/visa/pcb3/Data/Images/Anomaly/007.JPG
visa,pcb3,train,anomaly,,train/anomaly/067.JPG,train/masks/067.png,data/datasets/visa/pcb3/Data/Images/Anomaly/067.JPG
visa,pcb3,train,anomaly,,train/anomaly/046.JPG,train/masks/046.png,data/datasets/visa/pcb3/Data/Images/Anomaly/046.JPG
visa,pcb3,train,anomaly,,train/anomaly/082.JPG,train/masks/082.png,data/datasets/visa/pcb3/Data/Images/Anomaly/082.JPG
visa,pcb3,train,anomaly,,train/anomaly/011.JPG,train/masks/011.png,data/datasets/visa/pcb3/Data/Images/Anomaly/011.JPG
visa,pcb3,train,anomaly,,train/anomaly/006.JPG,train/masks/006.png,data/datasets/visa/pcb3/Data/Images/Anomaly/006.JPG
visa,pcb3,train,anomaly,,train/anomaly/041.JPG,train/masks/041.png,data/datasets/visa/pcb3/Data/Images/Anomaly/041.JPG
visa,pcb3,train,anomaly,,train/anomaly/086.JPG,train/masks/086.png,data/datasets/visa/pcb3/Data/Images/Anomaly/086.JPG
visa,pcb3,train,anomaly,,train/anomaly/088.JPG,train/masks/088.png,data/datasets/visa/pcb3/Data/Images/Anomaly/088.JPG
visa,pcb3,train,anomaly,,train/anomaly/070.JPG,train/masks/070.png,data/datasets/visa/pcb3/Data/Images/Anomaly/070.JPG
visa,pcb3,train,anomaly,,train/anomaly/018.JPG,train/masks/018.png,data/datasets/visa/pcb3/Data/Images/Anomaly/018.JPG
visa,pcb3,train,anomaly,,train/anomaly/078.JPG,train/masks/078.png,data/datasets/visa/pcb3/Data/Images/Anomaly/078.JPG
visa,pcb3,train,anomaly,,train/anomaly/071.JPG,train/masks/071.png,data/datasets/visa/pcb3/Data/Images/Anomaly/071.JPG
visa,pcb3,train,anomaly,,train/anomaly/059.JPG,train/masks/059.png,data/datasets/visa/pcb3/Data/Images/Anomaly/059.JPG
visa,pcb3,train,anomaly,,train/anomaly/043.JPG,train/masks/043.png,data/datasets/visa/pcb3/Data/Images/Anomaly/043.JPG
visa,pcb3,train,anomaly,,train/anomaly/061.JPG,train/masks/061.png,data/datasets/visa/pcb3/Data/Images/Anomaly/061.JPG
visa,pcb3,test,normal,,test/good/0862.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0862.JPG
visa,pcb3,test,normal,,test/good/0613.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0613.JPG
visa,pcb3,test,normal,,test/good/0046.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0046.JPG
visa,pcb3,test,normal,,test/good/0886.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0886.JPG
visa,pcb3,test,normal,,test/good/0283.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0283.JPG
visa,pcb3,test,normal,,test/good/0468.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0468.JPG
visa,pcb3,test,normal,,test/good/0624.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0624.JPG
visa,pcb3,test,normal,,test/good/0661.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0661.JPG
visa,pcb3,test,normal,,test/good/0577.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0577.JPG
visa,pcb3,test,normal,,test/good/0302.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0302.JPG
visa,pcb3,test,normal,,test/good/0830.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0830.JPG
visa,pcb3,test,normal,,test/good/0273.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0273.JPG
visa,pcb3,test,normal,,test/good/0083.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0083.JPG
visa,pcb3,test,normal,,test/good/0579.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0579.JPG
visa,pcb3,test,normal,,test/good/0229.JPG,,data/datasets/visa/pcb3/Data/Images/Normal/0229.JPG
